70,1,1,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,9812,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
71,1,1,ESPECIALIZACION EN DERECHO FINANCIERO,10139,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
72,1,1,ESPECIALIZACION EN DERECHO DE LA EMPRESA,10212,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
73,1,1,ESPECIALIZACION EN ESTUDIOS EUROPEOS,10254,33,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
74,1,1,ESPECIALIZACION EN NEGOCIACION, CONCILIACION Y ARBITRAJE,10267,33,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
75,1,1,ESPECIALIZACION EN INGLES JURIDICO INTERNACIONAL, CONTRATOS Y TRANSACCIONES COMERCIALES,10318,27,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
76,1,1,ESPECIALIZACION EN COMERCIO E INTEGRACION ECONOMICA,10546,36,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
77,1,1,FINANZAS Y COMERCIO INTERNACIONAL,10547,36,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
78,1,1,ESPECIALIZACION EN INGLES PARA NEGOCIOS INTERNACIONALES AVANZADOS, FINANZAS Y OPERACIONES DE INVERSI,10572,27,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
79,1,1,ADMINISTRACION DE NEGOCIOS INTERNACIONALES,10574,34,3,0,10,1,1,"2016-05-01","http://www.urosario.edu.co/"
80,1,1,ESPECIALIZACION EN CIENCIAS BASICAS DEL AREA DE LA SALUD,10634,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
81,1,1,MAESTRIA EN ECONOMIA,10639,36,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
82,1,1,ESPECIALIZACION EN MEDICINA DEL TRABAJO,10978,15,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
83,1,1,ESPECIALIZACION EN ETICA EMPRESARIAL Y DE LAS ORGANIZACIONES,11010,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
84,1,1,ESPECIALIZACION EN GESTION Y LIDERAZGO PARA LA SOLUCION DE CONFLICTOS,11012,34,4,0,5,1,1,"2016-05-01","http://www.urosario.edu.co/"
85,1,1,ESPECIALIZACION EN GERENCIA Y GESTION CULTURAL,11013,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
86,1,1,ESPECIALIZACION EN NEUROFISIOLOGIA CLINICA,11048,20,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
87,1,1,ESPECIALIZACION EN GERENCIA INTEGRAL DE SERVICIOS DE SALUD,11078,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
88,1,1,ESPECIALIZACION  EN REHABILITACION CARDIACA Y PULMONAR,11108,19,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
89,1,1,ESPECIALIZACION EN ECOCARDIOGRAFIA,11109,20,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
90,1,1,ESPECIALIZACION EN DERECHO DE LAS TELECOMUNICACIOANES,11161,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
91,1,1,ESPECIALIZACION EN DERECHO ELECTORAL,11174,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
92,1,1,ESPECIALIZACION EN MEDICINA ESTETICA,11286,20,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
93,1,1,ESTUDIOS DE ARTES LIBERALES EN CIENCIAS SOCIALES,11485,22,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
94,1,1,ESPECIALIZACION EN  EVALUACION Y DESARROLLO DE PROYECTOS,11509,36,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
95,1,1,ESPECIALIZACION EN REVISORIA FISCAL,11830,35,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
96,1,1,ESPECIALIZACION EN EJERCICIO FISICO PARA LA SALUD,12330,19,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
97,1,1,ESPECIALIZACION EN GESTION FINANCIERA DE ESTABLECIMIENTOS DE CREDITO,13057,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
98,1,1,ESPECIALIZACION EN MERCADO DE CAPITALES,13058,36,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
99,1,1,ESPECIALIZACION EN GESTION HOSPITALARIA,13515,34,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
100,1,1,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE TELEINFORMATICA,13532,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
101,1,1,ESPECIALIZACION EN ADMINISTRACION DE EMPRESAS,13691,34,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
102,1,1,ESPECIALIZACION EN DERECHO AMBIENTAL,13697,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
103,1,1,ESPECIALIZACION EN GERENCIA Y GESTION CULTURAL,13700,34,4,0,1,1,1,"2016-05-01","http://www.urosario.edu.co/"
104,1,1,ESPECIALIZACION EN GERENCIA Y GESTION SOCIAL,13704,34,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
105,1,1,ESPECIALIZACION EN GERENCIA DE MERCADEO,13705,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
106,1,1,ESPECIALIZACION EN MERCADEO DE SERVICIOS DE SALUD,13706,34,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
107,1,1,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE TELECOMUNICACIONES,14847,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
108,1,1,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE SISTEMAS,14858,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
109,1,1,ESPECIALIZACION EN DERECHO AMBIENTAL,15428,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
110,1,1,ESPECIALIZACION EN TERAPIA MANUAL,15499,19,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
111,1,1,PERIODISMO Y OPINION PUBLICA,15613,30,3,0,9,1,1,"2016-05-01","http://www.urosario.edu.co/"
112,1,1,ESPECIALIZACION EN DERECHO COMERCIAL,15760,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
113,1,1,ESPECIALIZACION EN DESARROLLO INFANTIL Y PROCESOS DE APRENDIZAJE,15778,19,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
114,1,1,ESPECIALIZACION EN PREVENCION DE RIESGOS LABORALES,15958,15,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
115,1,1,PSICOLOGIA,16010,26,3,0,10,1,1,"2016-05-01","http://www.urosario.edu.co/"
116,1,1,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,16027,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
117,1,1,ESPECIALIZACION EN MEDICINA DE EMERGENCIAS,16100,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
118,1,1,ESPECIALIZACION EN NEONATOLOGIA,16129,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
119,1,1,ESPECIALIZACION EN MEDICINA MATERNO FETAL,16130,20,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
120,1,1,ESPECIALIZACION EN  HACIENDA PUBLICA,16168,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
121,1,1,ESPECIALIZACION EN DERECHO PROBATORIO,17796,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
122,1,1,ESPECIALIZACION EN GERENCIA Y GESTION CULTURAL,17798,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
123,1,1,ESPECIALIZACION EN DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,17800,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
124,1,1,ESPECIALIZACION EN DERECHO CONTRACTUAL,17803,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
125,1,1,ESPECIALIZACION EN TRADUCCION FRANCES-INGLES-ESPAÑOL,17804,27,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
126,1,1,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION E INFRAESTRUCTURA,17810,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
127,1,1,MAESTRIA EN FILOSOFIA,19947,25,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
128,1,1,MAESTRIA EN DIRECCION Y GERENCIA DE EMPRESAS,20851,34,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
129,1,1,GESTION Y DESARROLLO URBANOS,51641,34,3,0,10,1,1,"2016-05-01","http://www.urosario.edu.co/"
130,1,1,ESPECIALIZACION EN ADMINISTRACION DE EMPRESAS,51784,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
131,1,1,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,51785,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
132,1,1,ANTROPOLOGIA,51786,22,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
133,1,1,ESPECIALIZACION EN  FINANZAS,51842,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
134,1,1,HISTORIA,51887,23,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
135,1,1,ESPECIALIZACION EN ADMINISTRACION DE EMPRESAS,52010,34,4,0,1,1,1,"2016-05-01","http://www.urosario.edu.co/"
136,1,1,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,52012,34,4,0,1,1,1,"2016-05-01","http://www.urosario.edu.co/"
137,1,1,ESPECIALIZACION EN GESTION DEL MEJORAMIENTO Y PRODUCTIVIDAD,52051,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
138,1,1,ADMINISTRACION EN LOGISTICA Y PRODUCCION,52072,34,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
139,1,1,ESPECIALIZACION EN DERECHO Y TECNOLOGIAS DE LA INFORMACION,52073,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
140,1,1,ESPECIALIZACION EN EVALUACION Y DESARROLLO DE PROYECTOS,52074,36,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
141,1,1,ESPECIALIZACION EN FAMILIA, INFANCIA, JUVENTUD Y VEJEZ,52170,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
142,1,1,ESPECIALIZACION EN PROPIEDAD INTELECTUAL,52171,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
143,1,1,ESPECIALIZACION EN CUIDADO INTENSIVO PEDIATRICO,52274,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
144,1,1,MAESTRIA EN MEDIACION FAMILIAR Y COMUNITARIA,52280,26,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
145,1,1,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,52309,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
146,1,1,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,52335,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
147,1,1,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,52336,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
148,1,1,ESPECIALIZACION EN DERECHO MEDICO SANITARIO,52337,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
149,1,1,ESPECIALIZACION EN INVESTIGACION DE MERCADOS,52526,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
150,1,1,ESPECIALIZACION EN NEGOCIACION, CONCILIACION Y ARBITRAJE,52527,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
151,1,1,ESPECIALIZACION EN GERENCIA DE MERCADEO,52896,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
152,1,1,ESPECIALIZACI¿N EN DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,53082,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
153,1,1,ESPECIALIZACI¿N EN DERECHO CONSTITUCIONAL,53083,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
154,1,1,ESPECIALIZACI¿N EN DERECHO PROCESAL,53084,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
155,1,1,ESPECIALIZACION EN DERECHO CONTRACTUAL,53085,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
156,1,1,DOCTORADO EN ECONOMIA,53209,36,4,0,10,1,1,"2016-05-01","http://www.urosario.edu.co/"
157,1,1,DOCTORADO EN DERECHO,53210,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
158,1,1,MAESTRIA EN ADMINISTRACION EN SALUD,53374,34,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
159,1,1,ESPECIALIZACION EN DERECHO ECONOMICO Y DE LOS MERCADOS,53608,32,4,0,6,1,1,"2016-05-01","http://www.urosario.edu.co/"
160,1,1,ESPECIALIZACION EN DERECHO URBANO,53736,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
